account_id,label,scheme,t0_amount,t0_direction,t0_country,t0_hour,t0_gap_hours,t1_amount,t1_direction,t1_country,t1_hour,t1_gap_hours,t2_amount,t2_direction,t2_country,t2_hour,t2_gap_hours,t3_amount,t3_direction,t3_country,t3_hour,t3_gap_hours,t4_amount,t4_direction,t4_country,t4_hour,t4_gap_hours,t5_amount,t5_direction,t5_country,t5_hour,t5_gap_hours,t6_amount,t6_direction,t6_country,t6_hour,t6_gap_hours,t7_amount,t7_direction,t7_country,t7_hour,t7_gap_hours,t8_amount,t8_direction,t8_country,t8_hour,t8_gap_hours,t9_amount,t9_direction,t9_country,t9_hour,t9_gap_hours,t10_amount,t10_direction,t10_country,t10_hour,t10_gap_hours,t11_amount,t11_direction,t11_country,t11_hour,t11_gap_hours,t12_amount,t12_direction,t12_country,t12_hour,t12_gap_hours,t13_amount,t13_direction,t13_country,t13_hour,t13_gap_hours,t14_amount,t14_direction,t14_country,t14_hour,t14_gap_hours,t15_amount,t15_direction,t15_country,t15_hour,t15_gap_hours,t16_amount,t16_direction,t16_country,t16_hour,t16_gap_hours,t17_amount,t17_direction,t17_country,t17_hour,t17_gap_hours,t18_amount,t18_direction,t18_country,t18_hour,t18_gap_hours,t19_amount,t19_direction,t19_country,t19_hour,t19_gap_hours,t20_amount,t20_direction,t20_country,t20_hour,t20_gap_hours,t21_amount,t21_direction,t21_country,t21_hour,t21_gap_hours,t22_amount,t22_direction,t22_country,t22_hour,t22_gap_hours,t23_amount,t23_direction,t23_country,t23_hour,t23_gap_hours,t24_amount,t24_direction,t24_country,t24_hour,t24_gap_hours,t25_amount,t25_direction,t25_country,t25_hour,t25_gap_hours,t26_amount,t26_direction,t26_country,t26_hour,t26_gap_hours,t27_amount,t27_direction,t27_country,t27_hour,t27_gap_hours,t28_amount,t28_direction,t28_country,t28_hour,t28_gap_hours,t29_amount,t29_direction,t29_country,t29_hour,t29_gap_hours
210,0,clean,45.73,OUT,GB,17,38.8,17.24,IN,US,9,66.7,117.57,IN,US,11,60.5,134.58,OUT,US,11,29.9,11.5,OUT,US,17,18.4,119.43,OUT,CA,8,61.4,28.55,IN,CA,22,58.8,108.37,OUT,GB,20,67.6,51.69,OUT,US,9,71.4,55.87,OUT,CA,21,46.9,47.08,OUT,US,18,43.4,143.98,IN,CA,13,19.2,20.25,OUT,US,19,25.4,88.79,OUT,US,16,19.2,131.77,OUT,GB,19,43.7,96.84,IN,CA,17,12.2,350.64,IN,CA,9,57.6,35.76,IN,CA,8,68.7,117.43,OUT,US,20,45.2,50.16,IN,US,22,48.9,146.46,OUT,GB,18,24.2,54.26,OUT,CA,15,71.3,40.03,OUT,US,15,58.5,155.22,IN,US,15,32.3,36.85,OUT,US,22,64.7,17.63,IN,US,16,66.2,36.11,OUT,US,20,12.9,89.59,OUT,US,8,33.1,166.27,OUT,US,11,22.2,59.67,IN,US,22,59.9
235,0,clean,118.42,IN,US,10,52.6,75.13,OUT,CA,17,50.6,126.47,IN,GB,12,48.2,70.79,OUT,US,8,54.7,61.22,OUT,GB,11,30.7,13.72,IN,US,9,18.3,43.98,OUT,US,18,30.5,53.42,IN,US,22,67.2,260.47,OUT,US,11,25.6,94.59,OUT,US,13,36.0,186.58,OUT,GB,17,49.7,88.06,IN,GB,18,16.5,30.91,OUT,GB,15,38.3,59.96,IN,US,18,44.3,65.96,OUT,US,14,70.4,25.76,OUT,CA,15,42.7,40.14,OUT,US,22,46.5,46.31,IN,CA,19,57.7,197.25,OUT,US,9,63.4,10.33,IN,GB,13,37.9,143.26,OUT,GB,18,40.8,25.8,IN,US,17,24.5,18.22,OUT,CA,19,68.7,140.32,OUT,US,18,67.0,98.05,IN,GB,14,38.4,148.95,IN,US,10,69.7,103.6,IN,US,16,45.9,283.69,OUT,US,21,34.1,85.37,IN,US,9,25.6,48.17,OUT,US,16,34.6
101,0,clean,7.46,OUT,US,10,53.3,32.25,OUT,GB,8,17.3,78.48,IN,US,22,68.0,24.88,IN,US,12,59.1,57.24,OUT,GB,20,16.5,78.06,OUT,US,22,60.7,41.51,OUT,US,10,20.3,62.58,IN,GB,22,31.2,25.27,OUT,CA,18,63.0,46.28,OUT,US,17,19.3,88.96,OUT,US,13,40.7,61.9,OUT,US,9,58.4,34.15,OUT,US,13,27.8,65.32,IN,US,19,45.5,96.71,OUT,US,11,16.7,10.59,IN,CA,21,12.8,138.0,OUT,US,13,35.1,41.72,OUT,GB,16,24.5,76.74,OUT,CA,18,63.5,142.28,OUT,US,22,21.2,18.22,OUT,CA,15,19.8,30.95,OUT,US,20,64.1,43.34,IN,US,14,36.0,29.17,OUT,GB,18,21.9,218.75,OUT,US,19,18.1,27.51,IN,CA,10,18.6,35.01,OUT,GB,15,28.0,64.3,IN,GB,9,33.1,20.87,IN,US,14,33.3,39.78,OUT,US,8,42.1
986,1,layering,84232.97,IN,NL,3,0.5,83390.64,OUT,KP,3,1.0,81705.98,IN,IR,3,2.0,80021.33,OUT,VE,2,1.5,108.86,IN,US,15,20.9,84.71,OUT,GB,13,66.7,41.53,OUT,US,20,66.9,162.56,IN,US,17,31.8,75.33,OUT,GB,14,39.5,133516.24,IN,NL,1,0.5,132181.08,OUT,RU,6,1.0,129510.75,IN,NG,2,2.0,126840.43,OUT,NG,4,1.5,25.8,IN,US,13,67.2,49941.38,IN,SG,6,0.5,49441.97,OUT,VE,5,1.0,48443.14,IN,RU,5,2.0,47444.31,OUT,CU,4,1.5,81173.99,IN,DE,4,0.5,80362.25,OUT,NG,5,1.0,78738.77,IN,RU,6,2.0,77115.29,OUT,VE,6,1.5,49.67,OUT,US,14,45.8,119595.53,IN,JP,4,0.5,118399.57,OUT,VE,1,1.0,116007.66,IN,KP,6,2.0,113615.75,OUT,RU,6,1.5,25.56,OUT,CA,18,32.8,37.53,IN,GB,10,30.1,95.88,OUT,GB,10,40.4
902,0,clean,33.89,IN,US,19,66.0,39.2,IN,CA,8,53.1,22.5,OUT,US,16,24.1,19.47,OUT,US,19,50.3,14.64,OUT,US,15,30.0,18.85,OUT,US,22,65.8,201.46,IN,US,20,28.4,31.43,OUT,US,16,49.8,5.19,OUT,US,13,34.5,34.14,OUT,CA,13,20.6,15.3,IN,US,9,13.5,57.26,IN,US,9,60.7,52.53,OUT,US,16,48.7,57.09,OUT,GB,11,42.9,52.85,OUT,US,11,34.3,40.52,OUT,GB,20,53.8,17.04,IN,GB,9,61.9,51.43,IN,CA,10,15.0,123.36,IN,US,10,26.0,232.98,OUT,US,17,49.1,45.13,IN,US,10,56.4,49.22,OUT,US,14,14.6,81.48,OUT,US,21,62.9,180.29,OUT,GB,8,48.2,37.0,OUT,US,19,13.4,95.02,OUT,US,12,69.3,28.27,IN,CA,8,16.2,71.09,IN,US,22,58.0,118.69,OUT,GB,12,13.4,19.44,OUT,US,17,36.2
947,0,clean,286.38,OUT,US,20,14.6,380.56,OUT,CA,17,42.7,29.24,IN,US,19,37.1,145.6,OUT,GB,13,12.5,50.73,IN,GB,22,46.1,196.96,IN,US,9,23.6,71.45,IN,GB,12,45.0,59.13,OUT,CA,19,25.7,7.39,IN,CA,19,49.3,27.03,IN,US,17,29.0,55.5,IN,US,11,63.9,64.0,IN,US,12,28.7,20.66,IN,US,21,25.0,30.48,OUT,US,11,39.4,85.01,OUT,GB,16,37.3,18.06,OUT,CA,16,47.3,60.76,OUT,GB,10,32.3,146.99,IN,US,10,21.3,74.32,IN,US,19,18.5,71.41,IN,US,12,28.6,10.85,OUT,US,10,71.6,28.29,IN,GB,8,38.4,282.41,OUT,US,14,31.9,33.81,OUT,US,18,16.2,150.14,OUT,US,16,25.9,33.49,OUT,US,17,51.4,43.72,OUT,US,17,35.3,82.47,OUT,GB,14,29.5,59.18,IN,US,8,21.1,74.08,IN,CA,11,31.4
346,0,clean,357.55,OUT,US,12,27.7,116.74,OUT,GB,9,40.0,26.12,IN,US,9,18.3,59.14,OUT,US,10,42.7,41.76,OUT,US,19,26.8,49.0,OUT,US,16,34.7,20.42,IN,CA,13,59.2,39.27,OUT,US,8,47.7,232.58,IN,CA,12,26.7,86.77,IN,US,22,23.9,7.44,OUT,US,8,34.9,144.51,OUT,US,14,70.4,130.54,IN,US,11,20.3,40.96,OUT,US,9,19.4,96.91,IN,GB,21,50.2,27.45,IN,US,8,67.2,37.48,OUT,US,11,34.8,181.06,OUT,US,8,56.2,43.93,OUT,US,10,59.0,12.23,OUT,US,10,16.5,51.9,OUT,CA,18,50.8,51.27,IN,US,21,71.2,142.41,OUT,US,13,24.0,55.23,IN,US,21,58.5,38.97,OUT,GB,17,36.6,125.97,OUT,US,19,54.9,60.14,IN,GB,12,20.5,29.96,OUT,US,11,63.1,137.55,OUT,GB,10,38.3,63.75,IN,GB,13,36.1
139,0,clean,15.89,IN,GB,12,21.6,48.01,OUT,US,14,32.1,37.06,OUT,CA,8,19.2,25.2,OUT,CA,11,38.7,47.45,IN,CA,20,23.1,80.9,IN,US,20,18.4,54.19,OUT,US,22,46.2,69.8,OUT,US,15,47.6,232.93,IN,GB,22,15.3,41.5,OUT,US,16,65.1,68.22,IN,US,21,13.4,36.33,OUT,US,15,22.9,27.74,OUT,US,15,68.8,34.19,OUT,US,22,71.1,37.23,OUT,GB,12,41.5,72.79,IN,US,17,59.7,357.54,IN,US,17,18.4,30.79,IN,US,22,15.0,39.12,OUT,CA,19,12.0,51.91,IN,US,8,46.1,74.94,IN,CA,19,34.1,67.41,IN,US,14,64.6,152.52,OUT,US,22,51.2,7.84,IN,US,15,19.2,8.09,IN,US,22,67.8,36.72,IN,CA,10,50.2,131.35,IN,US,15,12.9,15.6,OUT,GB,12,64.2,4.92,OUT,CA,9,28.2,86.22,IN,US,9,55.9
621,0,clean,53.06,OUT,GB,9,19.5,32.61,IN,GB,19,69.1,59.15,IN,US,14,47.2,46.42,OUT,CA,10,29.8,20.91,IN,GB,16,46.7,36.27,OUT,US,19,71.8,77.8,OUT,CA,20,58.4,56.46,OUT,US,11,53.8,51.13,OUT,CA,9,17.3,257.21,IN,US,16,40.3,97.99,IN,GB,12,63.4,107.98,IN,CA,9,53.3,47.81,OUT,US,12,50.3,65.11,OUT,US,10,33.7,38.67,OUT,GB,13,67.6,101.7,IN,CA,22,19.0,49.98,OUT,CA,22,30.3,65.23,OUT,US,14,34.5,62.08,OUT,US,20,32.5,53.81,IN,US,15,58.6,572.81,IN,US,21,14.5,32.03,IN,US,13,39.2,31.8,OUT,US,9,13.4,95.13,IN,US,22,56.0,33.92,OUT,GB,9,67.8,43.24,OUT,CA,17,58.8,22.89,IN,GB,20,51.6,80.9,OUT,US,19,63.4,81.73,IN,US,8,27.8,42.43,OUT,GB,15,34.0
499,0,clean,77.51,IN,US,19,61.9,44.25,OUT,CA,9,41.1,153.73,OUT,CA,17,43.7,43.25,OUT,CA,20,15.4,126.98,OUT,US,18,53.9,41.79,OUT,GB,20,18.3,25.33,OUT,GB,10,20.6,73.14,OUT,US,9,41.4,22.56,OUT,GB,22,14.6,83.81,OUT,CA,12,51.1,21.0,OUT,CA,8,15.1,42.3,IN,US,13,15.8,17.37,OUT,CA,19,49.8,522.87,OUT,US,14,64.0,14.54,OUT,US,20,17.6,55.03,OUT,US,8,26.6,136.27,IN,US,8,42.0,125.1,IN,US,19,67.2,107.89,OUT,GB,21,19.0,42.36,OUT,US,13,25.1,160.91,IN,US,22,17.7,113.38,IN,GB,22,70.0,64.71,OUT,GB,11,16.1,66.19,OUT,US,8,59.4,42.81,OUT,CA,17,59.0,26.37,OUT,US,8,43.1,146.9,IN,US,17,62.3,155.99,IN,CA,11,30.3,26.92,OUT,US,19,62.2,48.28,IN,GB,14,21.1
370,0,clean,73.46,OUT,GB,21,62.7,24.7,OUT,GB,15,57.6,25.21,OUT,CA,17,45.2,65.98,OUT,GB,14,57.2,93.96,IN,GB,14,56.4,12.18,IN,US,10,67.8,82.9,IN,US,19,41.7,35.35,OUT,US,10,24.3,46.79,OUT,US,14,57.7,18.7,IN,US,9,27.0,27.62,OUT,CA,17,20.0,118.26,IN,US,15,67.0,56.05,IN,GB,9,35.4,40.2,OUT,CA,11,46.2,49.74,IN,GB,13,40.0,80.75,IN,CA,8,52.0,77.66,IN,US,11,37.2,51.42,IN,US,14,12.7,130.89,OUT,CA,15,40.2,118.67,OUT,US,10,34.4,76.0,OUT,US,20,58.0,57.04,OUT,US,21,15.9,92.38,IN,US,21,70.5,70.2,OUT,US,8,56.7,127.57,IN,US,20,25.1,112.13,OUT,US,21,43.4,24.18,OUT,US,19,53.7,22.9,IN,US,20,59.6,31.16,OUT,US,9,32.5,119.21,IN,US,11,45.4
198,0,clean,18.98,OUT,US,16,44.1,101.2,IN,US,16,18.3,54.65,OUT,GB,11,64.6,15.87,IN,US,15,64.5,80.99,OUT,GB,11,30.3,106.37,OUT,US,21,49.1,33.75,IN,GB,13,63.3,138.76,IN,US,10,37.0,14.39,OUT,US,22,67.5,16.51,IN,US,8,12.8,60.9,OUT,CA,9,52.8,55.72,OUT,US,18,47.5,30.78,OUT,CA,12,24.2,104.34,OUT,GB,11,17.8,83.49,OUT,US,14,61.5,108.47,IN,GB,20,38.9,49.48,IN,US,16,40.8,88.42,OUT,US,8,40.3,38.22,IN,CA,13,18.8,282.32,IN,US,11,65.3,28.5,OUT,US,12,28.3,294.19,OUT,US,14,19.9,56.14,OUT,CA,16,41.0,18.17,OUT,US,10,66.1,163.12,IN,CA,10,30.1,60.38,IN,US,13,59.2,107.87,OUT,GB,14,66.6,145.34,IN,US,22,64.3,71.55,IN,US,21,37.5,33.99,OUT,US,13,22.8
687,0,clean,51.45,IN,US,19,58.2,72.24,IN,US,14,71.9,34.59,OUT,US,14,19.4,37.21,IN,US,19,53.4,38.08,OUT,CA,12,46.3,37.22,OUT,CA,15,68.4,54.86,IN,US,17,42.7,60.53,IN,CA,20,58.9,10.17,OUT,US,19,26.0,92.05,OUT,US,13,62.3,43.29,OUT,GB,8,33.8,256.31,OUT,US,22,44.5,21.05,OUT,CA,9,41.3,27.28,OUT,US,16,31.2,46.42,OUT,US,11,46.5,75.99,OUT,CA,17,21.2,11.47,IN,GB,18,35.2,28.13,OUT,GB,17,18.0,87.62,OUT,GB,11,37.2,25.57,IN,CA,11,54.2,163.37,IN,GB,10,27.1,37.97,IN,US,16,37.8,26.59,IN,US,20,20.1,88.96,IN,US,15,66.6,197.57,OUT,US,8,58.0,76.18,OUT,GB,15,16.0,149.66,IN,US,12,26.3,208.79,IN,US,18,59.3,26.12,OUT,GB,17,21.7,115.67,OUT,CA,20,71.4
584,0,clean,60.12,OUT,GB,12,29.4,97.16,OUT,GB,16,45.3,27.47,IN,CA,16,67.1,211.96,OUT,US,11,40.2,10.61,IN,US,12,52.4,174.92,IN,US,17,49.8,52.66,IN,US,16,13.3,121.76,IN,US,17,18.4,73.04,IN,US,8,17.4,72.01,OUT,GB,15,41.5,85.06,OUT,US,9,44.3,104.3,IN,US,16,63.1,41.97,OUT,US,8,30.3,124.94,OUT,US,22,32.0,22.93,OUT,US,22,57.2,54.37,OUT,US,22,33.3,106.57,IN,GB,18,25.8,121.03,IN,CA,9,44.0,78.94,OUT,US,17,26.0,39.86,OUT,GB,21,65.1,111.87,OUT,US,20,58.4,31.96,IN,CA,9,61.8,221.66,IN,US,13,30.5,51.02,OUT,US,14,29.7,15.93,OUT,US,20,60.9,20.99,OUT,CA,10,66.7,56.54,IN,US,16,15.2,61.06,IN,US,15,25.4,263.94,OUT,US,11,15.6,23.79,IN,CA,19,64.6
901,0,clean,67.64,IN,GB,12,35.4,162.96,OUT,CA,22,42.6,128.26,OUT,US,21,63.4,95.08,OUT,GB,9,43.7,23.04,OUT,US,15,16.9,43.82,OUT,CA,12,26.4,45.7,IN,GB,17,22.7,169.83,IN,US,13,16.2,45.1,IN,GB,15,64.4,148.82,OUT,US,18,14.8,34.59,IN,US,20,56.7,36.87,IN,US,17,21.4,80.25,IN,GB,19,22.7,191.43,OUT,US,21,36.2,46.09,OUT,CA,10,13.1,7.03,OUT,US,21,44.9,15.62,OUT,GB,17,62.9,69.29,IN,GB,22,57.2,16.78,IN,US,21,27.4,27.32,IN,CA,21,39.8,55.14,OUT,US,9,51.9,7.69,IN,US,20,52.8,40.29,OUT,US,8,18.3,21.5,IN,US,21,50.3,16.46,IN,CA,11,32.7,28.74,OUT,US,11,24.7,23.21,OUT,US,18,56.9,79.49,OUT,US,16,18.6,142.2,OUT,US,9,53.8,40.79,IN,US,8,48.7
59,0,clean,56.54,IN,US,13,30.2,211.88,OUT,US,21,44.1,33.18,OUT,US,10,39.6,63.8,OUT,US,12,45.3,30.15,IN,US,15,53.8,18.99,OUT,US,10,17.1,33.47,IN,GB,11,14.1,53.0,IN,GB,18,41.4,38.73,OUT,CA,8,30.5,31.38,IN,US,20,14.2,17.72,OUT,US,11,55.3,51.09,OUT,CA,18,60.4,16.38,OUT,US,19,64.2,100.29,IN,US,19,46.8,58.32,IN,CA,22,20.5,17.01,IN,US,19,67.1,42.63,IN,US,18,50.9,29.91,OUT,US,15,15.0,70.48,OUT,US,21,48.7,159.55,IN,CA,17,61.0,12.18,IN,US,20,60.0,59.86,OUT,CA,13,24.2,48.03,OUT,GB,10,19.2,93.42,IN,US,17,31.3,64.75,IN,US,12,22.4,29.92,OUT,US,19,20.5,42.3,IN,CA,11,34.2,28.88,IN,US,9,67.5,129.13,OUT,CA,20,59.5,55.54,OUT,US,8,21.5
328,0,clean,22.52,OUT,US,14,58.1,158.79,OUT,US,19,67.8,35.24,OUT,US,17,52.7,20.06,IN,GB,8,19.8,38.68,IN,US,21,48.9,45.11,OUT,US,20,39.1,67.68,OUT,US,11,51.8,66.74,IN,CA,15,56.4,28.15,OUT,GB,16,56.7,94.49,OUT,US,22,61.7,32.74,OUT,GB,22,14.5,48.18,OUT,US,8,30.9,94.58,IN,US,15,24.0,32.67,OUT,CA,8,49.6,34.62,OUT,US,14,62.7,87.65,IN,US,19,49.2,27.49,IN,US,22,33.7,40.13,OUT,GB,14,19.8,85.17,IN,US,17,34.9,282.39,IN,US,13,61.4,88.62,OUT,US,12,63.0,79.69,IN,US,15,70.1,83.48,OUT,US,20,47.8,23.14,IN,US,18,33.2,59.89,IN,US,9,39.8,53.31,OUT,US,11,20.8,70.62,OUT,US,8,17.6,59.93,IN,US,18,29.5,73.98,IN,US,20,68.8,42.56,OUT,GB,10,71.8
96,0,clean,9.11,IN,US,19,52.9,10.01,IN,US,20,25.9,33.6,OUT,GB,19,55.1,78.74,OUT,US,15,48.5,6.06,OUT,US,13,59.1,36.61,OUT,US,22,49.4,35.84,OUT,US,11,54.8,165.78,OUT,US,10,71.8,40.12,OUT,US,20,46.0,74.17,OUT,GB,21,12.9,61.13,IN,CA,9,70.1,9.93,IN,US,10,39.3,100.94,OUT,US,13,16.1,64.87,IN,CA,12,17.4,81.99,OUT,CA,18,71.2,1262.68,IN,GB,15,67.4,10.31,OUT,CA,14,14.4,216.97,IN,CA,13,63.4,43.38,OUT,US,13,42.7,68.71,OUT,GB,15,17.0,52.65,IN,GB,18,27.8,38.89,IN,GB,8,15.4,34.61,IN,US,14,21.3,71.07,OUT,US,11,21.5,16.22,OUT,US,13,35.3,99.53,OUT,CA,9,40.0,39.14,IN,CA,20,17.1,22.11,OUT,US,9,38.0,38.09,OUT,CA,11,31.0,149.26,OUT,US,12,54.1
312,0,clean,170.57,IN,US,19,54.3,169.19,IN,GB,11,33.0,53.34,OUT,US,18,50.4,61.04,OUT,US,21,44.1,132.78,OUT,GB,16,36.3,16.43,IN,US,22,19.5,42.16,OUT,CA,12,20.3,158.93,OUT,US,21,50.2,119.12,OUT,GB,10,17.0,73.36,IN,GB,21,65.0,16.37,OUT,US,18,71.3,52.46,OUT,US,9,65.4,34.06,IN,CA,19,67.9,71.15,IN,CA,9,46.6,28.57,OUT,US,12,16.6,24.03,IN,US,17,34.9,10.47,IN,US,20,63.4,145.1,OUT,US,10,46.6,39.65,OUT,CA,11,55.9,61.91,OUT,GB,21,69.6,54.5,OUT,US,11,51.1,23.24,OUT,US,16,41.8,19.94,OUT,CA,8,52.5,24.43,OUT,GB,22,15.4,30.61,IN,US,11,19.3,73.21,IN,US,9,22.4,28.89,OUT,US,16,57.1,220.79,IN,CA,15,70.1,124.18,OUT,US,17,46.3,104.24,OUT,CA,19,36.5
974,1,round_trip,261431.06,OUT,IR,16,35.4,252495.59,IN,NG,15,79.2,264505.79,OUT,VE,14,51.0,259623.52,IN,CU,8,19.2,52.1,OUT,US,16,40.0,37.85,OUT,US,16,23.6,25.35,OUT,US,17,49.5,39.9,OUT,US,20,32.4,99.29,OUT,CA,12,15.5,72.63,OUT,US,13,18.0,121.69,IN,US,21,52.6,45.48,OUT,US,11,14.4,135313.9,OUT,NG,1,103.1,129636.2,IN,CU,18,87.0,196.77,IN,US,17,42.8,72.13,IN,GB,8,35.5,36.92,OUT,GB,18,40.7,58.81,IN,CA,17,63.6,20.12,IN,GB,12,32.7,42.74,OUT,CA,15,65.9,77.01,OUT,US,20,15.4,89.06,OUT,GB,13,21.3,39.33,OUT,US,19,66.7,486.44,IN,US,15,51.2,47.57,IN,US,21,30.3,14.26,OUT,US,19,72.0,264351.95,OUT,KP,8,34.6,254660.23,IN,VE,22,87.4,144.12,IN,US,17,23.2,88.74,IN,US,11,71.5
299,0,clean,39.93,IN,US,16,61.4,178.32,IN,CA,17,22.7,32.23,IN,CA,22,34.6,158.05,IN,US,18,67.7,105.0,IN,GB,15,23.0,26.29,OUT,US,14,34.5,69.8,OUT,US,14,18.3,52.41,OUT,US,22,50.6,90.06,OUT,US,10,55.3,45.67,IN,GB,21,14.3,42.7,OUT,GB,8,24.5,163.25,OUT,CA,22,39.4,50.45,IN,CA,10,21.8,105.76,OUT,US,18,55.7,45.59,IN,GB,19,26.3,207.13,IN,GB,10,50.1,31.73,OUT,GB,10,46.7,33.4,OUT,US,8,18.7,184.86,IN,US,22,40.8,38.25,IN,GB,10,37.1,196.54,OUT,US,18,65.1,111.44,OUT,US,15,39.8,48.24,OUT,US,17,58.8,12.8,OUT,GB,16,45.6,53.76,IN,GB,22,65.3,59.22,OUT,US,10,20.7,138.9,OUT,US,9,21.5,194.56,IN,CA,17,70.9,31.56,OUT,US,14,45.2,103.64,OUT,GB,17,54.2
277,0,clean,26.52,IN,US,8,34.9,472.8,OUT,GB,11,68.8,66.26,OUT,US,8,23.9,27.64,IN,US,15,66.0,108.98,IN,CA,8,22.1,101.02,OUT,CA,22,23.7,46.98,OUT,CA,22,58.7,106.96,OUT,US,14,41.0,28.21,OUT,CA,9,51.7,36.81,IN,CA,14,70.3,10.93,OUT,US,8,20.7,18.93,OUT,US,18,41.0,231.85,IN,CA,10,37.0,202.99,OUT,GB,21,14.5,57.55,OUT,US,18,43.0,206.51,OUT,CA,21,30.0,48.04,IN,US,22,46.5,44.94,IN,CA,21,61.6,57.12,OUT,CA,12,29.8,49.41,OUT,US,9,48.9,45.96,IN,CA,8,47.3,136.28,IN,GB,18,31.4,61.57,OUT,GB,8,13.2,96.54,OUT,US,11,69.9,124.6,OUT,US,19,29.9,74.48,OUT,US,9,69.7,25.12,OUT,GB,17,45.1,18.5,OUT,GB,10,18.0,61.5,OUT,US,15,46.8,47.61,IN,US,22,28.6
924,0,clean,30.71,IN,CA,10,57.0,63.8,IN,US,12,16.4,47.27,OUT,US,12,12.7,39.6,IN,US,8,26.4,14.49,IN,US,11,62.7,36.17,IN,US,21,48.8,22.46,OUT,US,19,61.8,84.89,OUT,US,20,44.9,120.65,IN,US,13,38.9,98.75,OUT,US,12,42.2,71.8,IN,US,10,64.8,27.6,IN,US,11,49.4,64.35,IN,GB,18,61.1,102.95,OUT,US,8,26.6,34.16,OUT,US,15,42.7,60.05,IN,US,22,15.6,48.6,OUT,US,15,37.8,206.42,IN,US,20,48.1,107.9,OUT,US,12,19.7,88.88,IN,US,12,44.1,13.83,OUT,GB,10,28.5,62.69,IN,US,21,72.0,48.23,OUT,US,18,13.2,47.9,OUT,GB,16,41.5,15.63,IN,CA,13,12.6,22.87,IN,US,20,49.2,51.71,OUT,CA,14,40.1,133.15,IN,US,17,64.1,34.04,IN,US,9,38.2,39.65,IN,US,15,25.5
601,0,clean,107.43,IN,US,16,28.3,13.56,IN,US,10,33.9,118.73,IN,US,20,40.7,17.76,OUT,US,21,45.0,117.93,IN,US,12,36.7,41.14,OUT,CA,22,18.4,20.38,IN,US,21,32.1,86.79,IN,US,9,43.0,114.78,OUT,US,20,68.4,38.46,OUT,US,10,64.8,97.17,OUT,US,19,22.9,8.78,OUT,US,8,64.5,18.98,OUT,CA,22,55.0,153.53,IN,US,17,66.3,45.65,IN,US,8,49.8,12.31,OUT,CA,19,64.5,31.22,OUT,CA,9,52.5,26.08,OUT,US,13,45.1,47.81,OUT,GB,9,60.2,40.59,IN,US,20,29.7,63.0,OUT,US,12,18.9,51.65,IN,US,9,33.0,162.03,IN,GB,18,42.7,76.68,OUT,US,20,14.3,78.74,OUT,US,16,69.3,138.67,IN,US,13,41.7,40.0,OUT,US,15,25.4,19.9,IN,US,10,63.7,143.39,OUT,CA,8,66.4,60.87,OUT,US,17,56.8
439,0,clean,25.17,IN,CA,10,30.6,136.76,OUT,GB,16,36.8,34.17,OUT,US,11,16.3,82.04,OUT,CA,16,47.3,92.16,OUT,GB,18,16.5,134.72,OUT,US,17,26.6,46.52,OUT,GB,11,50.9,268.03,IN,GB,22,68.5,34.07,IN,CA,18,21.3,65.85,IN,US,14,69.3,66.43,IN,GB,13,46.3,22.25,OUT,GB,16,26.7,43.44,IN,US,8,55.7,62.13,OUT,GB,14,38.3,38.64,IN,US,14,17.9,384.81,IN,US,8,60.0,27.91,OUT,CA,16,61.1,140.27,OUT,US,14,13.8,108.33,IN,US,19,41.5,54.0,IN,GB,22,71.0,27.33,OUT,US,15,71.7,29.53,IN,US,16,18.3,36.08,OUT,US,12,24.1,13.08,OUT,GB,13,44.9,24.46,IN,CA,16,36.2,16.68,OUT,CA,19,50.8,160.24,IN,US,20,16.2,89.55,OUT,US,19,39.1,102.39,IN,GB,22,37.0,87.45,OUT,US,19,51.0
837,0,clean,116.89,IN,GB,19,42.8,51.19,OUT,US,9,34.5,100.18,OUT,US,8,19.5,13.29,OUT,GB,18,32.3,125.29,IN,GB,10,25.2,28.34,IN,CA,15,26.0,35.69,IN,CA,19,41.7,81.79,OUT,US,11,29.7,70.33,OUT,CA,16,31.0,58.42,OUT,US,15,17.2,18.35,OUT,GB,15,67.8,59.14,IN,CA,14,51.0,117.74,OUT,CA,20,42.4,35.66,OUT,GB,19,15.2,156.33,IN,CA,13,33.2,27.16,OUT,US,16,35.3,54.88,IN,US,11,35.5,186.47,OUT,US,20,44.1,31.65,IN,US,15,63.8,126.87,OUT,GB,21,46.3,265.0,OUT,GB,22,12.3,62.6,OUT,CA,8,68.9,35.82,OUT,US,22,25.1,29.42,OUT,US,10,23.6,155.04,OUT,US,15,32.4,151.62,IN,CA,17,69.2,174.07,OUT,US,10,29.2,53.18,OUT,US,22,52.0,125.24,OUT,CA,12,28.8,52.51,IN,US,11,39.3
